-	mureke|pihvi	-	noun	5	-	-	-	-	-
-	mureke|seos	-	noun	39	-	-	-	-	-
-	mureke|taikina	-	noun	12	-	-	-	-	-
-	mure|vyöry	-	noun	1	-	-	-	-	-
-	murhan|himo	-	noun	1	-	-	-	-	-
-	murha|juttu	-	noun	1	tt:t	-	-	-	-
-	murha|mies	-	noun	42	-	-	-	-	-
-	murha|paikka	-	noun	9	kk:k	-	-	-	-
-	murha|polttaja	-	noun	10	-	-	-	dated	-
-	murha|poltto	-	noun	1	tt:t	-	-	dated	-
-	murha|yritys	-	noun	39	-	-	-	-	-
-	murheen|kryyni	-	noun	5	-	-	-	-	-
-	murhe|näytelmä	-	noun	10	-	-	-	-	-
-	muro|kakku	-	noun	1	kk:k	-	-	-	-
-	muro|leivos	-	noun	39	-	-	-	-	-
-	muro|mysli	-	noun	5	-	-	-	-	-
-	muro|pohja	-	noun	10	-	-	-	-	-
-	muro|taikina	-	noun	12	-	-	-	-	-
-	murre|alue	-	noun	48	-	-	-	-	-
-	murre|kirjailija	-	noun	12	-	-	-	-	-
-	murre|kirjallisuus	-	noun	40	-	-	-	-	-
-	murre|pakina	-	noun	12	-	-	-	-	-
-	murre|raja	-	noun	9	-	-	-	-	-
-	murre|sana	-	noun	9	-	-	-	-	-
-	murre|tutkimus	-	noun	39	-	-	-	-	-
-	murros|aika	-	noun	9	ik:j	-	-	-	-
-	murros|ikä	-	noun	10	k:	-	-	-	-
-	murros|kausi	-	noun	27	-	-	-	-	-
-	murros|nivel	-	noun	32	-	-	-	-	-
-	murros|pinta	-	noun	9	nt:nn	-	-	-	-
-	murros|tila	-	noun	9	-	-	-	-	-
-	murros|vaihe	-	noun	48	-	-	-	-	-
-	murskaus|kone	-	noun	48	-	-	-	-	-
-	murska|luku	-	noun	1	k:v	-	-	-	-
-	murska|numero	-	noun	2	-	-	-	-	-
-	murska|tappio	-	noun	3	-	-	-	-	-
-	murska|tuomio	-	noun	3	-	-	-	-	-
-	murska|voitto	-	noun	1	tt:t	-	-	-	-
-	mursun|luu	-	noun	18	-	-	-	-	-
-	mursun|nahka	-	noun	9	k:|=	-	-	-	-
-	murteen|puhuja	-	noun	10	-	-	-	-	-
-	murteen|tutkija	-	noun	12	-	-	-	-	-
-	murteen|tutkimus	-	noun	39	-	-	-	-	-
-	murto|hälytin	-	noun	33	tt:t	-	-	-	-
-	murto|kohta	-	noun	10	t:d	-	-	-	-
-	murto|kuormitus	-	noun	39	-	-	-	-	-
-	murto|lauseke	-	noun	48	kk:k	-	-	-	-
-	murto|lujuus	-	noun	40	-	-	-	-	-
-	murto|luku	-	noun	1	k:v	-	-	-	-
-	murto|maa	-	noun	18	-	-	-	-	-
-	murto|mies	-	noun	42	-	-	-	-	-
-	murto|pinta	-	noun	9	nt:nn	-	-	-	-
-	murto|sointu	-	noun	1	nt:nn	-	-	-	-
-	murto|suojaus	-	noun	39	-	-	-	-	-
-	murto|varas	-	noun	41	k:	-	-	-	-
-	murto|varkaus	-	noun	40	-	-	-	-	-
-	murto|venymä	-	noun	10	-	-	-	-	-
-	murto|vesi	-	noun	27	-	-	-	-	-
-	murto|viiva	-	noun	9	-	-	-	-	-
-	murtuma|kohta	-	noun	10	t:d	-	-	-	-
-	murtuma|pinta	-	noun	9	nt:nn	-	-	-	-
-	muru|kahvi	-	noun	5	-	-	-	-	-
-	muru|polku	-	noun	1	k:	-	-	-	-
-	muscovado|sokeri	-	noun	6	-	-	-	-	-
-	museo|arvo	-	noun	1	-	-	-	jocul	-
-	museo|auto	-	noun	1	-	-	-	-	-
-	museo|esine	-	noun	48	-	-	-	-	-
-	museo|juna	-	noun	10	-	-	-	-	-
-	museo|kokoelma	-	noun	10	-	-	-	-	-
-	museo|lehtori	-	noun	6	-	-	-	-	-
-	museo|neuvos	-	noun	39	-	-	-	-	-
-	museo|rata	-	noun	9	t:d	-	-	-	-
-	museo|silta	-	noun	9	lt:ll	-	-	-	-
-	museo|tavara	-	noun	12	-	-	-	-	-
-	museo|tie	-	noun	19	-	-	-	-	-
-	museo|virkailija	-	noun	12	-	-	-	-	-
-	musiikin|harrastaja	-	noun	10	-	-	-	-	-
-	musiikin|historia	-	noun	12	-	-	-	-	-
-	musiikin|ohjaaja	-	noun	10	-	-	-	-	-
-	musiikin|opettaja	-	noun	10	-	-	-	-	-
-	musiikin|opetus	-	noun	39	-	-	-	-	-
-	musiikin|teoria	-	noun	12	-	-	-	-	-
-	musiikki|arvostelija	-	noun	12	-	-	-	-	-
-	musiikki|arvostelu	-	noun	2	-	-	-	-	-
-	musiikki|automaatti	-	noun	5	tt:t	-	-	-	-
-	musiikki|draama	-	noun	9	-	-	-	-	-
-	musiikki|elämä	-	noun	10	-	-	-	-	-
-	musiikki|esitys	-	noun	39	-	-	-	-	-
-	musiikki|juhla	-	noun	10	-	-	-	-	-
-	musiikki|kappale	-	noun	48	-	-	-	-	-
-	musiikki|kasetti	-	noun	5	tt:t	-	-	-	-
-	musiikki|kasvattaja	-	noun	10	-	-	-	-	-
-	musiikki|kasvatus	-	noun	39	-	-	-	-	-
-	musiikki|kauppa	-	noun	9	pp:p	-	-	-	-
-	musiikki|kirjallisuus	-	noun	40	-	-	-	-	-
-	musiikki|kirjasto	-	noun	2	-	-	-	-	-
-	musiikki|koulu	-	noun	1	-	-	-	-	-
-	musiikki|kustantamo	-	noun	2	-	-	-	-	-
-	musiikki|lehti	-	noun	7	t:d	-	-	-	-
-	musiikki|leiri	-	noun	5	-	-	-	-	-
-	musiikki|liikunta	-	noun	9	nt:nn	-	-	-	-
-	musiikki|lukio	-	noun	3	-	-	-	-	-
-	musiikki|luokka	-	noun	10	kk:k	-	-	-	-
-	musiikki|luokkalainen	-	noun	38	-	-	-	-	-
-	musiikki|neuvos	-	noun	39	-	-	-	-	-
-	musiikki|näytelmä	-	noun	10	-	-	-	-	-
-	musiikki|opisto	-	noun	2	-	-	-	-	-
-	musiikki|pedagogi	-	noun	5	-	-	-	-	-
-	musiikki|puhelin	-	noun	33	-	-	-	-	-
-	musiikki|soitin	-	noun	33	tt:t	-	-	-	-
-	musiikki|tapahtuma	-	noun	10	-	-	-	-	-
-	musiikki|teatteri	-	noun	6	-	-	-	-	-
-	musiikki|teos	-	noun	39	-	-	-	-	-
-	musiikki|terapeutti	-	noun	5	tt:t	-	-	-	-
-	musiikki|terapia	-	noun	12	-	-	-	-	-
-	musiikki|tiede	-	noun	48	t:d	-	-	-	-
-	musiikki|toimittaja	-	noun	10	-	-	-	-	-
-	musiikki|tyyli	-	noun	5	-	-	-	-	-
-	musiikki|video	-	noun	3	-	-	-	-	-
-	musiikki|äänite	-	noun	48	tt:t	-	-	-	-
-	muskatelli|viini	-	noun	5	-	-	-	-	-
-	muskatti|viini	-	noun	5	-	-	-	-	-
-	muskeli|mies	-	noun	42	-	-	-	coll	-
-	muskeli|vene	-	noun	48	-	-	-	coll	-
-	musketti|mies	-	noun	42	-	-	-	-	-
-	musketti|sotilas	-	noun	41	-	-	-	-	-
-	musketti|soturi	-	noun	6	-	-	-	-	-
-	muskotti|kukka	-	noun	10	kk:k	-	-	-	-
-	muskotti|puu	-	noun	18	-	-	-	-	-
-	muskotti|pähkinä	-	noun	12	-	-	-	-	-
-	musliini|kastike	-	noun	48	kk:k	-	-	-	-
-	mustalais|elämä	-	noun	10	-	-	-	-	-
-	mustalais|kieli	-	noun	26	-	-	-	-	-
-	mustalais|kulttuuri	-	noun	6	-	-	-	-	-
-	mustalais|leiri	-	noun	5	-	-	-	-	-
-	mustalais|mies	-	noun	42	-	-	-	-	-
-	mustalais|musiikki	-	noun	5	kk:k	-	-	-	-
-	mustalais|nainen	-	noun	38	-	-	-	-	-
-	mustalais|orkesteri	-	noun	6	-	-	-	-	-
-	mustalais|priimas	-	noun	39	-	-	-	-	-
-	mustalais|puku	-	noun	1	k:v	-	-	-	-
-	mustan|kipeys	-	noun	40	-	-	-	-	-
-	musta|haikara	-	noun	12	-	-	-	-	-
-	musta|herukka	-	noun	14	kk:k	-	-	-	-
-	musta|joutsen	-	noun	32	-	-	-	-	-
-	musta|juuri	-	noun	26	-	-	-	-	-
-	musta|kaunokki	-	noun	5	kk:k	-	-	-	-
-	musta|koiso	-	noun	1	-	-	-	-	-
-	musta|kulma	-	noun	10	-	-	-	-	-
-	musta|kuusi	-	noun	24	-	-	-	-	-
-	musta|lintu	-	noun	1	nt:nn	-	-	-	-
-	musta|lipeä	-	noun	15	-	-	-	-	-
-	musta|maalaus	-	noun	39	-	-	-	-	-
-	musta|makkara	-	noun	12	-	-	-	-	-
-	musta|paita	-	noun	9	t:d	-	-	-	-
-	musta|pippuri	-	noun	6	-	-	-	-	-
-	musta|pää	-	noun	18	-	-	-	-	-
-	musta|päästäinen	-	noun	38	-	-	-	-	-
-	musta|raamattu	-	noun	1	tt:t	-	-	-	-
-	musta|rastas	-	noun	41	-	-	-	-	-
-	musta|rousku	-	noun	1	-	-	-	-	-
-	musta|ruuti	-	noun	5	t:d	-	-	-	-
-	musta|saarelainen	-	noun	38	-	-	-	-	-
-	musta|silmä	-	noun	10	-	-	-	-	-
-	musta|sinappi	-	noun	5	pp:p	-	-	-	-
-	musta|sukkaisuus	-	noun	40	-	-	-	-	-
-	musta|tiira	-	noun	9	-	-	-	-	-
-	musta|tokko	-	noun	1	kk:k	-	-	-	-
-	musta|vahakas	-	noun	41	kk:k	-	-	-	-
-	musta|varis	-	noun	39	-	-	-	-	-
-	musta|viklo	-	noun	1	-	-	-	-	-
-	muste|kala	-	noun	9	-	-	-	-	-
-	muste|kynä	-	noun	10	-	-	-	-	-
-	muste|pullo	-	noun	1	-	-	-	-	-
-	muste|sieni	-	noun	26	-	-	-	-	-
-	muste|tahra	-	noun	9	-	-	-	-	-
-	mustikan|varpu	-	noun	1	p:v	-	-	-	-
-	mustikan|varsi	-	noun	28	rt:rr	-	-	-	-
-	mustikka|hillo	-	noun	1	-	-	-	-	-
-	mustikka|hyve	-	noun	48	-	-	-	-	-
-	mustikka|keitto	-	noun	1	tt:t	-	-	-	-
-	mustikka|kiisseli	-	noun	6	-	-	-	-	-
-	mustikka|korpi	-	noun	7	p:v	-	-	-	-
-	mustikka|maito	-	noun	1	t:d	-	-	-	-
-	mustikka|mehu	-	noun	1	-	-	-	-	-
-	mustikka|piirakka	-	noun	14	kk:k	-	-	-	-
-	mustikka|soppa	-	noun	10	pp:p	-	-	coll	-
-	mustikka|sose	-	noun	48	-	-	-	-	-
-	mustikka|survos	-	noun	39	-	-	-	-	-
-	mustikka|tyyppi	-	noun	5	pp:p	-	-	-	-
-	mustuais|reaktio	-	noun	3	-	-	-	-	-
-	mustuva|paju	-	noun	1	-	-	-	-	-
-	muta|kakku	-	noun	1	kk:k	-	-	-	-
-	muta|kerros	-	noun	39	-	-	-	-	-
-	muta|kerrostuma	-	noun	10	-	-	-	-	-
-	muta|kuono	-	noun	1	-	-	-	-	-
-	muta|kylpy	-	noun	1	p:v	-	-	-	-
-	muta|paini	-	noun	5	-	-	-	-	-
-	muta|sara	-	noun	9	-	-	-	-	-
-	muta|sarja	-	noun	9	-	-	-	-	-
-	muta|vyöry	-	noun	1	-	-	-	-	-
-	mutka|mäki	-	noun	7	k:	-	-	jocul	-
-	mutteri|pannu	-	noun	1	-	-	-	-	-
-	mutu|menetelmä	-	noun	10	-	-	-	coll	-
-	mutu|tieto	-	noun	1	t:d	-	-	coll	-
-	mutu|tuntuma	-	noun	10	-	-	-	coll	-
-	mutu|tutkimus	-	noun	39	-	-	-	coll	-
-	muukalais|legioona	-	noun	10	-	-	-	-	-
-	muukalais|oikeus	-	noun	40	-	-	-	-	-
-	muukalais|passi	-	noun	5	-	-	-	-	-
-	muukalais|pelko	-	noun	1	k:	-	-	-	-
-	muukalais|viha	-	noun	9	-	-	-	-	-
-	muuli|aasi	-	noun	5	-	-	-	-	-
-	muumio|tauti	-	noun	5	t:d	-	-	-	-
-	muunnelma|sarja	-	noun	9	-	-	-	-	-
-	muuntamo|rakennus	-	noun	39	-	-	-	-	-
-	muuntautumis|kyky	-	noun	1	k:v	-	-	-	-
-	muuntelu|kyky	-	noun	1	k:v	-	-	-	-
-	muunto|asema	-	noun	10	-	-	-	-	-
-	muunto|huume	-	noun	48	-	-	-	-	-
-	muunto|kerroin	-	noun	33	rt:rr	-	-	-	-
-	muunto|koulutus	-	noun	39	-	-	-	-	-
-	muunto|kuitu	-	noun	1	t:d	-	-	-	-
-	muunto|kurssi	-	noun	5	-	-	-	-	-
-	muunto|rangaistus	-	noun	39	-	-	-	-	-
-	muun|kuntalainen	-	noun	38	-	-	-	-	-
-	muun|maalainen	-	noun	38	-	-	-	-	-
-	muurahaisen|muna	-	noun	10	-	-	-	-	-
-	muurahais|happo	-	noun	1	pp:p	-	-	-	-
-	muurahais|karhu	-	noun	1	-	-	-	-	-
-	muurahais|keko	-	noun	1	k:	-	-	-	-
-	muurahais|korento	-	noun	1	nt:nn	-	-	-	-
-	muurahais|kuningatar	-	noun	32	tt:t	-	-	-	-
-	muurahais|käpy	-	noun	1	p:v	-	-	-	-
-	muurahais|leijona	-	noun	10	-	-	-	-	-
-	muurahais|pesä	-	noun	10	-	-	-	-	-
-	muurahais|polku	-	noun	1	k:	-	-	-	-
-	muurain|aste	-	noun	48	-	-	-	-	-
-	muurain|korpi	-	noun	7	p:v	-	-	-	-
-	muuraus|hiekka	-	noun	9	kk:k	-	-	-	-
-	muuraus|kauha	-	noun	9	-	-	-	-	-
-	muuraus|laasti	-	noun	5	-	-	-	-	-
-	muuraus|lasta	-	noun	9	-	-	-	-	-
-	muuraus|työ	-	noun	19	-	-	-	-	-
-	muurikka|pannu	-	noun	1	-	-	-	-	-
-	muurin|harja	-	noun	9	-	-	-	-	-
-	muurin|murtaja	-	noun	10	-	-	-	-	-
-	muurin|särkijä	-	noun	12	-	-	-	-	-
-	muuri|hammastus	-	noun	39	-	-	-	-	-
-	muuri|laasti	-	noun	5	-	-	-	-	-
-	muuri|pata	-	noun	9	t:d	-	-	-	-
-	muuru|veteläinen	-	noun	38	-	-	-	-	-
-	muuru|vetinen	-	noun	38	-	-	-	-	-
-	muutoksen|hakemus	-	noun	39	-	-	-	-	-
-	muutoksen|hakija	-	noun	12	-	-	-	-	-
-	muutoksen|haku	-	noun	1	k:	-	-	-	-
-	muutos|agentti	-	noun	5	tt:t	-	-	-	-
-	muutos|ehdotus	-	noun	39	-	-	-	-	-
-	muutos|hakemus	-	noun	39	-	-	-	-	-
-	muutos|ilmoitus	-	noun	39	-	-	-	-	-
-	muutos|lupa	-	noun	10	p:v	-	-	-	-
-	muutos|lämpö	-	noun	1	mp:mm	-	-	-	-
-	muutos|neuvottelu	-	noun	2	-	-	-	-	-
-	muutos|paine	-	noun	48	-	-	-	-	-
-	muutos|rajoitin	-	noun	33	tt:t	-	-	-	-
-	muutos|tasaus	-	noun	39	-	-	-	-	-
-	muutos|teoria	-	noun	12	-	-	-	-	-
-	muutos|tila	-	noun	9	-	-	-	-	-
-	muutos|toiminta	-	noun	9	nt:nn	-	-	-	-
-	muutos|tuki	-	noun	7	k:	-	-	-	-
-	muutos|turva	-	noun	10	-	-	-	-	-
-	muutos|työ	-	noun	19	-	-	-	-	-
-	muutos|vaatimus	-	noun	39	-	-	-	-	-
-	muutto|aika	-	noun	9	ik:j	-	-	-	-
-	muutto|auto	-	noun	1	-	-	-	-	-
-	muutto|haukka	-	noun	9	kk:k	-	-	-	-
-	muutto|ilmoitus	-	noun	39	-	-	-	-	-
-	muutto|kuorma	-	noun	10	-	-	-	-	-
-	muutto|laatikko	-	noun	4	kk:k	-	-	-	-
-	muutto|liike	-	noun	48	kk:k	-	-	-	-
-	muutto|lintu	-	noun	1	nt:nn	-	-	-	-
-	muutto|matka	-	noun	9	-	-	-	-	-
-	muutto|mies	-	noun	42	-	-	-	-	-
-	muutto|palvelu	-	noun	2	-	-	-	-	-
-	muutto|päivä	-	noun	10	-	-	-	-	-
-	muutto|raha	-	noun	9	-	-	-	-	-
-	muutto|reitti	-	noun	5	tt:t	-	-	-	-
-	muutto|siivous	-	noun	39	-	-	-	-	-
-	muutto|tappio	-	noun	3	-	-	-	-	-
-	muutto|virta	-	noun	9	rt:rr	-	-	-	-
-	muutto|voittaja	-	noun	10	-	-	-	-	-
-	muutto|voitto	-	noun	1	tt:t	-	-	-	-
-	muuttumis|leikki	-	noun	5	kk:k	-	-	-	-
-	muuttumis|nopeus	-	noun	40	-	-	-	-	-
-	mykerö|kukinto	-	noun	1	nt:nn	-	-	-	-
-	mykkä|filmi	-	noun	5	-	-	-	-	-
-	mykkä|koulu	-	noun	1	-	-	-	-	-
-	myllyn|kivi	-	noun	7	-	-	-	-	-
-	myllyn|ratas	-	noun	41	tt:t	-	-	-	-
-	myllyn|siipi	-	noun	7	p:v	-	-	-	-
-	mylly|hoito	-	noun	1	t:d	-	-	-	-
-	mylly|kirje	-	noun	48	-	-	-	-	-
-	mylly|peli	-	noun	5	-	-	-	-	-
-	mylly|tuote	-	noun	48	tt:t	-	-	-	-
-	mynä|mäkeläinen	-	noun	38	-	-	-	-	-
-	myrkky|aine	-	noun	48	-	-	-	-	-
-	myrkky|annos	-	noun	39	-	-	-	-	-
-	myrkky|ase	-	noun	48	-	-	-	-	-
-	myrkky|hammas	-	noun	41	mp:mm	-	-	-	-
-	myrkky|kaappi	-	noun	5	pp:p	-	-	-	-
-	myrkky|kaasu	-	noun	1	-	-	-	-	-
-	myrkky|kasvi	-	noun	5	-	-	-	-	-
-	myrkky|katko	-	noun	1	-	-	-	-	-
-	myrkky|keiso	-	noun	1	-	-	-	-	-
-	myrkky|käärme	-	noun	48	-	-	-	-	-
-	myrkky|lasi	-	noun	5	-	-	-	-	-
-	myrkky|lilja	-	noun	9	-	-	-	-	-
-	myrkky|nuoli	-	noun	26	-	-	-	-	-
-	myrkky|nääpikkä	-	noun	14	kk:k	-	-	-	-
-	myrkky|pistin	-	noun	33	-	-	-	-	-
-	myrkky|pistiäinen	-	noun	38	-	-	-	-	-
-	myrkky|päästö	-	noun	1	-	-	-	-	-
-	myrkky|rauhanen	-	noun	38	-	-	-	-	-
-	myrkky|seitikki	-	noun	5	kk:k	-	-	-	-
-	myrkky|sieni	-	noun	26	-	-	-	-	-
-	myrkky|struuma	-	noun	10	-	-	-	-	-
-	myrkky|syötti	-	noun	5	tt:t	-	-	-	-
-	myrkky|vaikutus	-	noun	39	-	-	-	-	-
-	myrkky|verisyys	-	noun	40	-	-	-	-	-
-	myrkyn|kylvö	-	noun	1	-	-	-	-	-
-	myrkytys|kuolema	-	noun	10	-	-	-	-	-
-	myrkytys|murha	-	noun	10	-	-	-	-	-
-	myrkytys|oire	-	noun	48	-	-	-	-	-
-	myrkytys|reaktio	-	noun	3	-	-	-	-	-
-	myrkytys|tila	-	noun	9	-	-	-	-	-
-	myrskyn|puuska	-	noun	10	-	-	-	-	-
-	myrsky|aalto	-	noun	1	lt:ll	-	-	-	-
-	myrsky|alue	-	noun	48	-	-	-	-	-
-	myrsky|ilma	-	noun	9	-	-	-	-	-
-	myrsky|keskus	-	noun	39	-	-	-	-	-
-	myrsky|lintu	-	noun	1	nt:nn	-	-	-	-
-	myrsky|lyhty	-	noun	1	t:d	-	-	-	-
-	myrsky|pilvi	-	noun	7	-	-	-	-	-
-	myrsky|sää	-	noun	18	-	-	-	-	-
-	myrsky|tuho	-	noun	1	-	-	-	-	-
-	myrsky|tuuli	-	noun	26	-	-	-	-	-
-	myrsky|vahinko	-	noun	1	nk:ng	-	-	-	-
-	myrsky|varoitus	-	noun	39	-	-	-	-	-
-	myrsky|vuoksi	-	noun	7	-	-	-	-	-
-	myrs|kyläinen	-	noun	38	-	-	-	-	-
-	myrs|kyläläinen	-	noun	38	-	-	-	-	-
-	myrtti|seppele	-	noun	49b	-	-	-	-	-
-	myski|hirvi	-	noun	7	-	-	-	-	-
-	myski|härkä	-	noun	10	k:	-	-	-	-
-	myski|malva	-	noun	9	-	-	-	-	-
-	mysteeri|näytelmä	-	noun	10	-	-	-	-	-
-	mys|juusto	-	noun	1	-	-	-	-	-
-	myymis|kielto	-	noun	1	lt:ll	-	-	dated	-
-	myymälän|hoitaja	-	noun	10	-	-	-	-	-
-	myymälä|apulainen	-	noun	38	-	-	-	-	-
-	myymälä|auto	-	noun	1	-	-	-	-	-
-	myymälä|emäntä	-	noun	10	nt:nn	-	-	-	-
-	myymälä|etsivä	-	noun	10	-	-	-	-	-
-	myymälä|kaluste	-	noun	48	-	-	-	-	-
-	myymälä|ketju	-	noun	1	-	-	-	-	-
-	myymälä|pöytä	-	noun	10	t:d	-	-	-	-
-	myymälä|rakennus	-	noun	39	-	-	-	-	-
-	myymälä|varas	-	noun	41	k:	-	-	-	-
-	myymälä|varkaus	-	noun	40	-	-	-	-	-
-	myymälä|vene	-	noun	48	-	-	-	-	-
-	myymälä|verkko	-	noun	1	kk:k	-	-	-	-
-	myynnin|edistäjä	-	noun	10	-	-	-	-	-
-	myynnin|edistäminen	-	noun	38	-	-	-	-	-
-	myynti|agentti	-	noun	5	tt:t	-	-	-	-
-	myynti|alue	-	noun	48	-	-	-	-	-
-	myynti|artikkeli	-	noun	6	-	-	-	-	-
-	myynti|arvo	-	noun	1	-	-	-	-	-
-	myynti|automaatti	-	noun	5	tt:t	-	-	-	-
-	myynti|edustaja	-	noun	10	-	-	-	-	-
-	myynti|edustus	-	noun	39	-	-	-	-	-
-	myynti|ehto	-	noun	1	t:d	-	-	-	-
-	myynti|hinta	-	noun	9	nt:nn	-	-	-	-
-	myynti|johtaja	-	noun	10	-	-	-	-	-
-	myynti|juliste	-	noun	48	-	-	-	-	-
-	myynti|kate	-	noun	48	tt:t	-	-	-	-
-	myynti|kausi	-	noun	27	-	-	-	-	-
-	myynti|kielto	-	noun	1	lt:ll	-	-	-	-
-	myynti|kirje	-	noun	48	-	-	-	-	-
-	myynti|koju	-	noun	1	-	-	-	-	-
-	myynti|konttori	-	noun	6	-	-	-	-	-
-	myynti|kurssi	-	noun	5	-	-	-	-	-
-	myynti|lista	-	noun	9	-	-	-	-	-
-	myynti|luku	-	noun	1	k:v	-	-	-	-
-	myynti|menestys	-	noun	39	-	-	-	-	-
-	myynti|mies	-	noun	42	-	-	-	-	-
-	myynti|neuvottelija	-	noun	12	-	-	-	-	-
-	myynti|näyttely	-	noun	2	-	-	-	-	-
-	myynti|organisaatio	-	noun	3	-	-	-	-	-
-	myynti|paikka	-	noun	9	kk:k	-	-	-	-
-	myynti|pakkaus	-	noun	39	-	-	-	-	-
-	myynti|palkkio	-	noun	3	-	-	-	-	-
-	myynti|piste	-	noun	48	-	-	-	-	-
-	myynti|provisio	-	noun	3	-	-	-	-	-
-	myynti|puhe	-	noun	48	-	-	-	-	-
-	myynti|päivä	-	noun	10	-	-	-	-	-
-	myynti|päiväys	-	noun	39	-	-	-	-	-
-	myynti|päällikkö	-	noun	4	kk:k	-	-	-	-
-	myynti|pöytä	-	noun	10	t:d	-	-	-	-
-	myynti|sopimus	-	noun	39	-	-	-	-	-
-	myynti|tarjous	-	noun	39	-	-	-	-	-
-	myynti|tuote	-	noun	48	tt:t	-	-	-	-
-	myynti|tykki	-	noun	5	kk:k	-	-	jocul	-
-	myynti|työ	-	noun	19	-	-	-	-	-
-	myynti|valtti	-	noun	5	tt:t	-	-	-	-
-	myynti|video	-	noun	3	-	-	-	-	-
-	myynti|voitto	-	noun	1	tt:t	-	-	-	-
-	myynti|yhtiö	-	noun	3	-	-	-	-	-
-	myynti|yhtymä	-	noun	10	-	-	-	-	-
-	myyrän|kolo	-	noun	1	-	-	-	-	-
-	myyrän|reikä	-	noun	10	k:	-	-	-	-
-	myyrän|työ	-	noun	19	-	-	-	-	-
-	myyrä|kuume	-	noun	48	-	-	-	-	-
-	myyrä|tuho	-	noun	1	-	-	-	-	-
-	myytti|kritiikki	-	noun	5	kk:k	-	-	-	-
-	myöhäis|antiikki	-	noun	5	kk:k	-	-	-	-
-	myöhäis|gotiikka	-	noun	14	kk:k	-	-	-	-
-	myöhäis|herännäinen	-	noun	38	-	-	-	jocul	-
-	myöhäis|herännäisyys	-	noun	40	-	-	-	-	-
-	myöhäis|ilta	-	noun	9	lt:ll	-	-	-	-
-	myöhäis|kesä	-	noun	10	-	-	-	-	-
-	myöhäis|lähetys	-	noun	39	-	-	-	-	-
-	myöhäis|ohjelma	-	noun	10	-	-	-	-	-
-	myöhäis|romantiikka	-	noun	9	kk:k	-	-	-	-
-	myöhäis|syksy	-	noun	1	-	-	-	-	-
-	myöhäis|vaihe	-	noun	48	-	-	-	-	-
-	myöhästymis|aika	-	noun	9	ik:j	-	-	-	-
-	myöntyvyys|politiikka	-	noun	9	kk:k	-	-	-	-
-	myöntö|lause	-	noun	48	-	-	-	-	-
-	myöntö|muoto	-	noun	1	t:d	-	-	-	-
-	myötäjäis|lahja	-	noun	9	-	-	-	-	-
-	myötä|aallokko	-	noun	4	kk:k	-	-	-	-
-	myötä|aurinko	-	noun	1	nk:ng	-	-	-	-
-	myötä|eläjä	-	noun	10	-	-	-	-	-
-	myötä|häpeä	-	noun	15	-	-	-	-	-
-	myötä|juoksija	-	noun	12	-	-	-	-	-
-	myötä|karva	-	noun	9	-	-	-	-	-
-	myötä|käyminen	-	noun	38	-	-	-	poet	-
-	myötä|käännös	-	noun	39	-	-	-	-	-
-	myötä|laskos	-	noun	39	-	-	-	-	-
-	myötä|maa	-	noun	18	-	-	-	-	-
-	myötä|mieli	-	noun	26	-	-	-	-	-
-	myötä|mielisyys	-	noun	40	-	-	-	-	-
-	myötä|mäki	-	noun	7	k:	-	-	-	-
-	myötä|ote	-	noun	48	tt:t	-	-	-	-
-	myötä|reaktanssi	-	noun	5	-	-	-	-	-
-	myötä|tunto	-	noun	1	nt:nn	-	-	-	-
-	myötä|tuntoisuus	-	noun	40	-	-	-	-	-
-	myötä|tuuli	-	noun	26	-	-	-	-	-
-	myötä|vaikutus	-	noun	39	-	-	-	-	-
-	myötä|valo	-	noun	1	-	-	-	-	-
-	myötä|virta	-	noun	9	rt:rr	-	-	-	-
-	mädännäis|kasvi	-	noun	5	-	-	-	-	-
-	mädän|syöjä	-	noun	10	-	-	-	-	-
-	mädättäjä|bakteeri	-	noun	6	-	-	-	-	-
-	mädätys|liete	-	noun	48	tt:t	-	-	-	-
-	mäen|harja	-	noun	9	-	-	-	-	-
-	mäen|laskija	-	noun	12	-	-	-	-	-
-	mäen|lasku	-	noun	1	-	-	-	-	-
-	mäen|nyppylä	-	noun	12	-	-	-	-	-
-	mäen|rinne	-	noun	48	nt:nn	-	-	-	-
-	mäen|töyräs	-	noun	41	-	-	-	-	-
-	mäki|apila	-	noun	13	-	-	-	-	-
-	mäki|arho	-	noun	1	-	-	-	-	-
-	mäki|auto	-	noun	1	-	-	-	-	-
-	mäki|ennätys	-	noun	39	-	-	-	-	-
-	mäki|horsma	-	noun	10	-	-	-	-	-
-	mäki|hyppy	-	noun	1	pp:p	-	-	-	-
-	mäki|hyppääjä	-	noun	10	-	-	-	-	-
-	mäki|härkki	-	noun	5	kk:k	-	-	-	-
-	mäki|kilpailu	-	noun	2	-	-	-	-	-
-	mäki|kisa	-	noun	9	-	-	-	-	-
-	mäki|kotka	-	noun	10	-	-	-	-	-
-	mäki|kuisma	-	noun	10	-	-	-	-	-
-	mäki|leinikki	-	noun	5	kk:k	-	-	-	-
-	mäki|lemmikki	-	noun	5	kk:k	-	-	-	-
-	mäki|litukka	-	noun	14	kk:k	-	-	-	-
-	mäki|lähtö	-	noun	1	t:d	-	-	-	-
-	mäki|maa	-	noun	18	-	-	-	-	-
-	mäki|maasto	-	noun	1	-	-	-	-	-
-	mäki|maisema	-	noun	10	-	-	-	-	-
