-	summaatio	-	noun	3	-	-	-	-	-
-	superstitio	-	noun	3	-	-	-	-	-
-	suunpieksijä	-	noun	12	-	-	-	-	-
-	sveesi	-	noun	5	-	-	-	-	-
-	syaniini	-	noun	5	-	-	-	-	-
-	sydänkaterisaatio	-	noun	3	-	-	-	-	-
-	syklotyymi	-	noun	5	-	front|back	-	-	-
-	syndesmoosi	-	noun	5	-	-	-	-	-
-	synkinesia	-	noun	12	-	-	-	-	-
-	synkretisti	-	noun	5	-	-	-	-	-
-	synkronisaattori	-	noun	6	-	-	-	-	-
-	syrjittyys	-	noun	40	-	-	-	-	-
-	syöstävä	-	adjective	10	-	-	-	-	-
-	särkymätön	-	adjective	34	tt:t	-	-	-	-
-	säädettävä	-	adjective	10	-	-	-	-	-
-	taalalaimaalainen	-	adjective	38	-	-	-	-	-
-	taalalaimaalainen	-	noun	38	-	-	-	-	-
-	taalalainen	-	noun	38	-	-	-	-	-
-	tafefobia	-	noun	12	-	-	-	-	-
-	tafofilia	-	noun	12	-	-	-	-	-
-	takyfrasia	-	noun	12	-	-	-	-	-
-	takylalia	-	noun	12	-	-	-	-	-
-	talaari	-	noun	5	-	-	-	-	-
-	talamotomia	-	noun	12	-	-	-	-	-
-	tamponaatio	-	noun	3	-	-	-	-	-
-	taonnainen	-	adjective	38	-	-	-	-	-
-	tavoitteisto	-	noun	2	-	-	-	-	-
-	tehtävistö	-	noun	2	-	-	-	-	-
-	teknomaani	-	noun	5	-	-	-	-	-
-	telogeeni	-	noun	5	-	front|back	-	-	-
-	tendinoosi	-	noun	5	-	-	-	-	-
-	tenekteplaasi	-	noun	5	-	-	-	-	-
-	teomania	-	noun	12	-	-	-	-	-
-	teratofobia	-	noun	12	-	-	-	-	-
-	termiikka	-	noun	9	kk:k	-	-	-	-
-	terminologi	-	noun	5	-	-	-	-	-
-	terrapiini	-	noun	5	-	-	-	-	-
-	tevanaketeollisuus	-	noun	40	-	-	-	-	-
-	tigmotaksia	-	noun	12	-	-	-	-	-
-	titiini	-	noun	5	-	-	-	-	-
-	tokenismi	-	noun	5	-	-	-	-	-
-	tokologia	-	noun	12	-	-	-	-	-
-	toksikofobia	-	noun	12	-	-	-	-	-
-	toksikologi	-	noun	5	-	-	-	-	-
-	toksiteetti	-	noun	5	tt:t	-	-	-	-
-	tomogrammi	-	noun	5	-	-	-	-	-
-	tonotopia	-	noun	12	-	-	-	-	-
-	tonsillektomia	-	noun	12	-	-	-	-	-
-	tonttu	-	adjective	1	tt:t	-	-	-	-
-	toonisuus	-	noun	40	-	-	-	-	-
-	topofobia	-	noun	12	-	-	-	-	-
-	trabekulaatio	-	noun	3	-	-	-	-	-
-	trakelektomia	-	noun	12	-	-	-	-	-
-	transformationalismi	-	noun	5	-	-	-	-	-
-	transformationalisti	-	noun	5	-	-	-	-	-
-	transkendenssi	-	noun	5	-	-	-	-	-
-	transsudaatti	-	noun	5	tt:t	-	-	-	-
-	transudaatti	-	noun	5	tt:t	-	-	-	-
-	traumatofilia	-	noun	12	-	-	-	-	-
-	traumatofobia	-	noun	12	-	-	-	-	-
-	trombendarterektomia	-	noun	12	-	-	-	-	-
-	trombofilia	-	noun	12	-	-	-	-	-
-	trombomoduliini	-	noun	5	-	-	-	-	-
-	trotskisti	-	noun	5	-	-	-	-	-
-	tsaristi	-	noun	5	-	-	-	-	-
-	tuittupää	-	adjective	18	-	-	-	-	-
-	tukahduttava	-	adjective	10	-	-	-	-	-
-	tunnustettu	-	adjective	1	tt:t	-	-	-	-
-	tymopatia	-	noun	12	-	-	-	-	-
-	tympanostomia	-	noun	12	-	-	-	-	-
-	tympeähkö	-	adjective	1	-	-	-	-	-
-	tyreoidektomia	-	noun	12	-	-	-	-	-
-	tyreotoksikoosi	-	noun	5	-	-	-	-	-
-	ultrafiltraatio	-	noun	3	-	-	-	-	-
-	unifiointi	-	noun	5	nt:nn	-	-	-	-
-	uniformismi	-	noun	5	-	-	-	-	-
-	uniformisti	-	noun	5	-	-	-	-	-
-	uniformisuus	-	noun	40	-	-	-	-	-
-	uralistiikka	-	noun	9	kk:k	-	-	-	-
-	uranofobia	-	noun	12	-	-	-	-	-
-	uranografia	-	noun	12	-	-	-	-	-
-	uranolatria	-	noun	12	-	-	-	-	-
-	uranomania	-	noun	12	-	-	-	-	-
-	urbaanistuminen	-	noun	38	-	-	-	-	-
-	ureesi	-	noun	5	-	-	-	-	-
-	urinooma	-	noun	10	-	-	-	-	-
-	urobiliini	-	noun	5	-	-	-	-	-
-	urolagnia	-	noun	12	-	-	-	-	-
-	usuraatio	-	noun	3	-	-	-	-	-
-	vagotomia	-	noun	12	-	-	-	-	-
-	vagotonia	-	noun	12	-	-	-	-	-
-	vaikeneminen	-	noun	38	-	-	-	-	-
-	vaksiini	-	noun	5	-	-	-	-	-
-	vaksinaatio	-	noun	3	-	-	-	-	-
-	valikoiva	-	adjective	10	-	-	-	-	-
-	valkkis	-	noun	39	-	-	-	-	-
-	varhaisaktivaatio	-	noun	3	-	-	-	-	-
-	vasodilaatio	-	noun	3	-	-	-	-	-
-	vasodilataatio	-	noun	3	-	-	-	-	-
-	vasokonstriktori	-	noun	6	-	-	-	-	-
-	vastattava	-	adjective	10	-	-	-	-	-
-	ventrikulostomia	-	noun	12	-	-	-	-	-
-	veristi	-	noun	5	-	-	-	-	-
-	vermlanninsuomalainen	-	noun	38	-	-	-	-	-
-	vesikulaarinen	-	adjective	38	-	-	-	-	-
-	viabiliteetti	-	noun	5	tt:t	-	-	-	-
-	vibrografi	-	noun	5	-	-	-	-	-
-	vibrometri	-	noun	5	-	-	-	-	-
-	viekastelija	-	noun	12	-	-	-	-	-
-	viriliteetti	-	noun	5	tt:t	-	-	-	-
-	viroosi	-	noun	5	-	-	-	-	-
-	vitelliini	-	noun	5	-	-	-	-	-
-	vokabulaari	-	noun	5	-	-	-	-	-
-	vomitofobia	-	noun	12	-	-	-	-	-
-	välkkis	-	noun	39	-	-	-	-	-
-	väärennetty	-	adjective	1	tt:t	-	-	-	-
-	väärinpysäköijä	-	noun	10	-	-	-	-	-
-	yhteenkuulumattomuus	-	noun	40	-	-	-	-	-
-	zairelainen	-	noun	38	-	-	-	-	-
-	zanzibarilainen	-	noun	38	-	-	-	-	-
-	zarathustralainen	-	noun	38	-	-	-	-	-
-	zinnwaldiitti	-	noun	5	tt:t	-	-	-	-
-	zonoosi	-	noun	5	-	-	-	-	-
-	zoofagi	-	noun	5	-	-	-	-	-
-	zoogeografia	-	noun	12	-	-	-	-	-
-	zoomorfismi	-	noun	5	-	-	-	-	-
-	zoosemiotiikka	-	noun	9	kk:k	-	-	-	-
-	älyllistäminen	-	noun	38	-	-	-	-	-
-	äänteistö	-	noun	2	-	-	-	-	-
-	-henkinen	-	adjective	38	-	-	-	-	-
-	-ilmeinen	-	adjective	38	-	-	-	-	-
-	-karvainen	-	adjective	38	-	-	-	-	-
-	-karvainen	-	adjective	38	-	-	-	-	-
-	-kielinen	-	adjective	38	-	-	-	-	-
-	-kohtainen	-	adjective	38	-	-	-	-	-
-	-mainen	-	adjective	38	-	-	-	-	-
-	-makuinen	-	adjective	38	-	-	-	-	-
-	-miehinen	-	adjective	38	-	-	-	-	-
-	-moinen	-	adjective	38	-	-	-	-	-
-	-mäinen	-	adjective	38	-	-	-	-	-
-	-niekka	-	noun	9	kk:k	-	-	-	-
-	-niminen	-	adjective	38	-	-	-	-	-
-	-oktaaninen	-	adjective	38	-	-	-	-	-
-	-osainen	-	adjective	38	-	-	-	-	-
-	-osastoinen	-	adjective	38	-	-	-	-	-
-	-otteinen	-	adjective	38	-	-	-	-	-
-	-palkkainen	-	adjective	38	-	-	-	-	-
-	-penninen	-	adjective	38	-	-	-	-	-
-	-peräinen	-	adjective	38	-	-	-	-	-
-	-piirteinen	-	adjective	38	-	-	-	-	-
-	-pinnoitteinen	-	adjective	38	-	-	-	-	-
-	-pintainen	-	adjective	38	-	-	-	-	-
-	-pitoinen	-	adjective	38	-	-	-	-	-
-	-pitoisuus	-	noun	40	-	-	-	-	-
-	-pohjainen	-	adjective	38	-	-	-	-	-
-	-poskinen	-	adjective	38	-	-	-	-	-
-	-povinen	-	adjective	38	-	-	-	-	-
-	-puheinen	-	adjective	38	-	-	-	-	-
-	-pukuinen	-	adjective	38	-	-	-	-	-
-	-puolinen	-	adjective	38	-	-	-	-	-
-	-pyhäinen	-	adjective	38	-	-	-	-	-
-	-päinen	-	adjective	38	-	-	-	-	-
-	-päällyksinen	-	adjective	38	-	-	-	-	-
-	-päällysteinen	-	adjective	38	-	-	-	-	-
-	-rahoitteinen	-	adjective	38	-	-	-	-	-
-	-rajoitteinen	-	adjective	38	-	-	-	-	-
-	-rakenteinen	-	adjective	38	-	-	-	-	-
-	-ravinteinen	-	adjective	38	-	-	-	-	-
-	-reunainen	-	adjective	38	-	-	-	-	-
-	-reunusteinen	-	adjective	38	-	-	-	-	-
-	-rikko	-	noun	1	kk:k	-	-	-	-
-	-rintainen	-	adjective	38	-	-	-	-	-
-	-rivinen	-	adjective	38	-	-	-	-	-
-	-rotuinen	-	adjective	38	-	-	-	-	-
-	-runkoinen	-	adjective	38	-	-	-	-	-
-	-ruokainen	-	adjective	38	-	-	-	-	-
-	-ryhtinen	-	adjective	38	-	-	-	-	-
-	-silmäinen	-	adjective	38	-	-	-	-	-
-	-skopia	-	noun	12	-	-	-	-	-
-	-soluinen	-	adjective	38	-	-	-	-	-
-	-tahoinen	-	adjective	38	-	-	-	-	-
-	-tahtinen	-	adjective	38	-	-	-	-	-
-	-tapahtumainen	-	adjective	38	-	-	-	-	-
-	-tarpeinen	-	adjective	38	-	-	-	-	-
-	-tavoitteinen	-	adjective	38	-	-	-	-	-
-	-tehosteinen	-	adjective	38	-	-	-	-	-
-	-tekoinen	-	adjective	38	-	-	-	-	-
-	-tukkainen	-	adjective	38	-	-	-	-	-
-	-tuloinen	-	adjective	38	-	-	-	-	-
-	-tuloksinen	-	adjective	38	-	-	-	-	-
-	-tunteinen	-	adjective	38	-	-	-	-	-
-	-täytteinen	-	adjective	38	-	-	-	-	-
-	-ulotteinen	-	adjective	38	-	-	-	-	-
-	-uskoinen	-	adjective	38	-	-	-	-	-
-	-vaikutteinen	-	adjective	38	-	-	-	-	-
-	-vaikutuksinen	-	adjective	38	-	-	-	-	-
-	-valmisteinen	-	adjective	38	-	-	-	-	-
-	-valtainen	-	adjective	38	-	-	-	-	-
-	-vartinen	-	adjective	38	-	-	-	-	-
-	-vetoinen	-	adjective	38	-	-	-	-	-
-	-viikkoinen	-	adjective	38	-	-	-	-	-
-	-voimainen	-	adjective	38	-	-	-	-	-
-	-vointinen	-	adjective	38	-	-	-	-	-
-	-voittoinen	-	adjective	38	-	-	-	-	-
-	-vuotias	-	adjective	41	-	-	-	-	-
-	-vuotinen	-	adjective	38	-	-	-	-	-
-	-väestöinen	-	adjective	38	-	-	-	-	-
-	-väritteinen	-	adjective	38	-	-	-	-	-
-	-ymmärteinen	-	adjective	38	-	-	-	-	-
-	-ystävällinen	-	adjective	38	-	-	-	-	-
-	-älyinen	-	adjective	38	-	-	-	-	-
-	-ääninen	-	adjective	38	-	-	-	-	-
