-	Béla	-	proper	9	-	-	-	-	-
-	Börje	-	proper	8	-	-	-	-	-
-	Børre	-	proper	8	-	-	-	-	-
-	Caj	-	proper	22|?5	-	-	-	-	-
-	Calista	-	proper	9	-	-	-	-	-
-	Calle	-	proper	8	-	-	-	-	-
-	Calvin	-	proper	6	-	-	-	-	-
-	Camilla	-	proper	13	-	-	-	-	-
-	Camille	-	proper	8	-	-	-	-	-
-	Camillo	-	proper	1	-	-	-	-	-
-	Carel	-	proper	?6	-	-	-	-	-
-	Carin	-	proper	5	-	-	-	-	-
-	Carina	-	proper	13	-	-	-	-	-
-	Carita	-	proper	9	-	-	-	-	-
-	Carl	-	proper	5	-	-	-	-	-
-	Carla	-	proper	9	-	-	-	-	-
-	Carles	-	proper	39	-	-	-	-	-
-	Carlo	-	proper	1	-	-	-	-	-
-	Carlos	-	proper	5	-	-	-	-	-
-	Carmen	-	proper	?6	-	-	-	-	-
-	Carmine	-	proper	8	-	-	-	-	-
-	Carola	-	proper	12	-	-	-	-	-
-	Carole	-	proper	8	-	-	-	-	-
-	Carolina	-	proper	?13	-	-	-	-	-
-	Caroline	-	proper	8	-	-	-	-	-
-	Carson	-	proper	6	-	-	-	-	-
-	Carsten	-	proper	?6	-	-	-	-	-
-	Casper	-	proper	6	-	-	-	-	-
-	Catarina	-	proper	?13	-	-	-	-	-
-	Caterina	-	proper	?13	-	-	-	-	-
-	Catherine	-	proper	8	-	-	-	-	-
-	Cecil	-	proper	5	-	-	-	-	-
-	Cecilia	-	proper	12	-	-	-	-	-
-	Cecilie	-	proper	8|21	-	-	-	-	-
-	Celine	-	proper	8	-	-	-	-	-
-	Cerise	-	proper	8	-	-	-	-	-
-	Cesare	-	proper	8	-	-	-	-	-
-	Chantal	-	proper	?6	-	-	-	-	-
-	Chao	-	proper	1	-	-	-	-	-
-	Charles	-	proper	5	-	-	-	-	-
-	Charlie	-	proper	21|8	-	-	-	-	-
-	Charlotta	-	proper	10	tt:t	-	-	-	-
-	Charlotte	-	proper	8	tt:t	-	-	-	-
-	Chiaki	-	proper	5	-	-	-	-	-
-	Chiara	-	proper	9	-	-	-	-	-
-	Chloé	-	proper	?21	-	-	-	-	-
-	Chris	-	proper	5	-	-	-	-	-
-	Christa	-	proper	9	-	-	-	-	-
-	Christer	-	proper	6	-	-	-	-	-
-	Christiaan	-	proper	5	-	-	-	-	-
-	Christian	-	proper	5	-	-	-	-	-
-	Christiane	-	proper	8	-	-	-	-	-
-	Christina	-	proper	13	-	-	-	-	-
-	Christine	-	proper	8	-	-	-	-	-
-	Christoffer	-	proper	6	-	-	-	-	-
-	Christoph	-	proper	5	-	-	-	-	-
-	Christophe	-	proper	8	-	-	-	-	-
-	Christopher	-	proper	6	-	-	-	-	-
-	Chrétien	-	proper	5	-	-	-	-	-
-	Chuck	-	proper	5	-	-	-	-	-
-	Ciprian	-	proper	5	-	-	-	-	-
-	Ciro	-	proper	1	-	-	-	-	-
-	Claes	-	proper	22|?5	-	-	-	-	-
-	Claire	-	proper	8	-	-	-	-	-
-	Clara	-	proper	9	-	-	-	-	-
-	Clare	-	proper	8	-	-	-	-	-
-	Clarence	-	proper	8	-	-	-	-	-
-	Claude	-	proper	8	-	-	-	-	-
-	Claudia	-	proper	12	-	-	-	-	-
-	Claudine	-	proper	8	-	-	-	-	-
-	Claudio	-	proper	3	-	-	-	-	-
-	Claus	-	proper	39|40	-	-	-	-	-
-	Clayton	-	proper	6	-	-	-	-	-
-	Clement	-	proper	5	-	-	-	-	-
-	Clemente	-	proper	8	-	-	-	-	-
-	Cliff	-	proper	5	-	-	-	-	-
-	Clive	-	proper	8	-	-	-	-	-
-	Clémence	-	proper	8	-	-	-	-	-
-	Clément	-	proper	5	-	-	-	-	-
-	Colette	-	proper	8	-	-	-	-	-
-	Colin	-	proper	5	-	-	-	-	-
-	Colm	-	proper	5	-	-	-	-	-
-	Conan	-	proper	6	-	-	-	-	-
-	Conchita	-	proper	9	-	-	-	-	-
-	Conny	-	proper	1	-	-	-	-	-
-	Conor	-	proper	?6	-	-	-	-	-
-	Conrad	-	proper	22|?5	-	-	-	-	-
-	Constant	-	proper	5	-	-	-	-	-
-	Constantin	-	proper	5	-	-	-	-	-
-	Corina	-	proper	13	-	-	-	-	-
-	Corinne	-	proper	8	-	-	-	-	-
-	Cornelia	-	proper	12	-	-	-	-	-
-	Cornelis	-	proper	39	-	-	-	-	-
-	Corneliu	-	proper	21	-	-	-	-	-
-	Cornelius	-	proper	39	-	-	-	-	-
-	Corrado	-	proper	1	-	-	-	-	-
-	Cosimo	-	proper	2	-	-	-	-	-
-	Craig	-	proper	5	-	-	-	-	-
-	Cristian	-	proper	5	-	-	-	-	-
-	Cristiano	-	proper	1	-	-	-	-	-
-	Cristina	-	proper	13	-	-	-	-	-
-	Cristoph	-	proper	5	-	-	-	-	-
