# Verbs
.*	iikka	-	noun	14	kk:k	-	-	-	4.000
.*	ikko	-	noun	4	kk:k	-	-	-	4.000
.*	otyyppi	-	noun	5	pp:p	-	-	-	4.000
.*	otypia	-	noun	12	-	-	-	-	4.000
.*	grammi	-	noun	5	-	-	-	-	4.000
.*	kraatti	-	noun	5	tt:t	-	-	-	4.000
.*	kratia	-	noun	12	-	-	-	-	4.000
.*	patia	-	noun	12	-	-	-	-	4.000
.*	paatti	-	noun	5	tt:t	-	-	-	4.000
.*	termia	-	noun	12	-	-	-	-	4.000
.*	teetti	-	noun	5	tt:t	-	-	-	4.000
.*	fagia	-	noun	12	-	-	-	-	4.000
.*	fagi	-	noun	5	-	-	-	-	4.000
.*	mania	-	noun	12	-	-	-	-	4.000
.*	dipsia	-	noun	12	-	-	-	-	4.000
.*	pnea	-	noun	12	-	-	-	-	4.000
.*	gnosia	-	noun	12	-	-	-	-	4.000
.*	astenia	-	noun	12	-	-	-	-	4.000
.*	otonia	-	noun	12	-	-	-	-	4.000
.*	opsia	-	noun	12	-	-	-	-	4.000
.*	ektomia	-	noun	12	-	-	-	-	4.000
.*	ostomia	-	noun	12	-	-	-	-	4.000
.*	lepsia	-	noun	12	-	-	-	-	4.000
.*	ipsia	-	noun	12	-	-	-	-	4.000
.*	praksia	-	noun	12	-	-	-	-	4.000
.*	plasia	-	noun	12	-	-	-	-	4.000
.*	estesia	-	noun	12	-	-	-	-	4.000
.*	algia	-	noun	12	-	-	-	-	4.000
.*	odynia	-	noun	12	-	-	-	-	4.000
.*	adynia	-	noun	12	-	-	-	-	4.000
.*	geneesi	-	noun	5	-	-	-	-	4.000
.*	stooma	-	noun	10	-	-	-	-	4.000
.*	kardia	-	noun	12	-	-	-	-	4.000
.*	olagnia	-	noun	12	-	-	-	-	4.000
.*	arrea	-	noun	12	-	-	-	-	4.000
.*	orrea	-	noun	12	-	-	-	-	4.000
.*	kinesia	-	noun	12	-	-	-	-	4.000
.*	algesia	-	noun	12	-	-	-	-	4.000
.*	frenia	-	noun	12	-	-	-	-	4.000
.*	eksia	-	noun	12	-	-	-	-	4.000
.*	atria	-	noun	12	-	-	-	-	4.000
.*	semia	-	noun	12	-	-	-	-	4.000
.*	fonia	-	noun	12	-	-	-	-	4.000
.*	morfia	-	noun	12	-	-	-	-	4.000
.*	morfi	-	noun	5	-	-	-	-	4.000
.*	|profylaksia	-	noun	12	-	-	-	-	3.000
.*	|sytoosi	-	noun	5	-	-	-	-	3.000

# Nouns (plural)
.*	iaiset	-	noun-pl	38	-	-	-	-	4.000
.*	iäiset	-	noun-pl	38	-	-	-	-	4.000
.*	jaiset	-	noun-pl	38	-	-	-	-	4.000
.*	jäiset	-	noun-pl	38	-	-	-	-	4.000
.*	akset	-	noun-pl	39	-	-	-	-	4.000
.*	okset	-	noun-pl	39	-	-	-	-	4.000
.*	ukset	-	noun-pl	39	-	-	-	-	4.000
.*	äkset	-	noun-pl	39	-	-	-	-	4.000
.*	ökset	-	noun-pl	39	-	-	-	-	4.000
.*	ykset	-	noun-pl	39	-	-	-	-	4.000
