# Verbs
.*	logi	-	noun	5	-	-	-	-	9.000
.*	nomi	-	noun	5	-	-	-	-	9.000
.*	grafi	-	noun	5	-	-	-	-	9.000
.*	oksidi	-	noun	6	-	-	-	-	9.000
.*	geeni	-	noun	5	-	front|back	-	-	9.000
.*	genia	-	noun	12	-	-	-	-	9.000
.*	gamia	-	noun	12	-	-	-	-	9.000
.*	nyymi	-	noun	5	-	-	-	-	9.000
.*	nymia	-	noun	12	-	-	-	-	9.000
.*	topia	-	noun	12	-	-	-	-	9.000
.*	tooppi	-	noun	5	-	-	-	-	9.000
.*	metria	-	noun	12	-	-	-	-	9.000
.*	metri	-	noun	5	-	front|back	-	-	9.000
.*	filia	-	noun	12	-	-	-	-	9.000
.*	fiili	-	noun	5	-	front|back	-	-	9.000
.*	sfääri	-	noun	5	-	-	-	-	9.000
.*	skopia	-	noun	12	-	-	-	-	9.000
.*	skooppi	-	noun	5	-	-	-	-	9.000
.*	fobia	-	noun	12	-	-	-	-	9.000
.*	fobi	-	noun	5	-	-	-	-	9.000
.*	foobikko	-	noun	4	kk:k	-	-	-	9.000
.*	tropia	-	noun	12	-	-	-	-	9.000
.*	trooppi	-	noun	5	-	-	-	-	9.000
.*	iikka	-	noun	14	kk:k	-	-	-	9.000
.*	ikko	-	noun	4	kk:k	-	-	-	10.000
.*	otyyppi	-	noun	5	pp:p	-	-	-	9.000
.*	otypia	-	noun	12	-	-	-	-	9.000
.*	grammi	-	noun	5	-	-	-	-	9.000
.*	kraatti	-	noun	5	tt:t	-	-	-	9.000
.*	kratia	-	noun	12	-	-	-	-	9.000
.*	patia	-	noun	12	-	-	-	-	9.000
.*	paatti	-	noun	5	tt:t	-	-	-	9.000
.*	termia	-	noun	12	-	-	-	-	9.000
.*	teetti	-	noun	5	tt:t	-	-	-	9.000
.*	fagia	-	noun	12	-	-	-	-	9.000
.*	fagi	-	noun	5	-	-	-	-	9.000
.*	mania	-	noun	12	-	-	-	-	9.000
.*	dipsia	-	noun	12	-	-	-	-	9.000
.*	pnea	-	noun	12	-	-	-	-	9.000
.*	gnosia	-	noun	12	-	-	-	-	9.000
.*	astenia	-	noun	12	-	-	-	-	9.000
.*	otonia	-	noun	12	-	-	-	-	9.000
.*	opsia	-	noun	12	-	-	-	-	9.000
.*	ektomia	-	noun	12	-	-	-	-	9.000
.*	ostomia	-	noun	12	-	-	-	-	9.000
.*	lepsia	-	noun	12	-	-	-	-	9.000
.*	ipsia	-	noun	12	-	-	-	-	9.000
.*	praksia	-	noun	12	-	-	-	-	9.000
.*	plasia	-	noun	12	-	-	-	-	9.000
.*	estesia	-	noun	12	-	-	-	-	9.000
.*	algia	-	noun	12	-	-	-	-	9.000
.*	odynia	-	noun	12	-	-	-	-	9.000
.*	adynia	-	noun	12	-	-	-	-	9.000
.*	geneesi	-	noun	5	-	-	-	-	9.000
.*	stooma	-	noun	10	-	-	-	-	9.000
.*	kardia	-	noun	12	-	-	-	-	9.000
.*	olagnia	-	noun	12	-	-	-	-	9.000
.*	arrea	-	noun	12	-	-	-	-	9.000
.*	orrea	-	noun	12	-	-	-	-	9.000
.*	kinesia	-	noun	12	-	-	-	-	9.000
.*	algesia	-	noun	12	-	-	-	-	9.000
.*	frenia	-	noun	12	-	-	-	-	9.000
.*	eksia	-	noun	12	-	-	-	-	9.000
.*	atria	-	noun	12	-	-	-	-	9.000
.*	semia	-	noun	12	-	-	-	-	9.000
.*	fonia	-	noun	12	-	-	-	-	9.000
.*	morfia	-	noun	12	-	-	-	-	9.000
.*	morfi	-	noun	5	-	-	-	-	9.000
.*	|profylaksia	-	noun	12	-	-	-	-	5.000
.*	|sytoosi	-	noun	5	-	-	-	-	5.000

# Nouns (plural)
.*	iaiset	-	noun-pl	38	-	-	-	-	9.000
.*	iäiset	-	noun-pl	38	-	-	-	-	9.000
.*	jaiset	-	noun-pl	38	-	-	-	-	9.000
.*	jäiset	-	noun-pl	38	-	-	-	-	9.000
.*	akset	-	noun-pl	39	-	-	-	-	10.000
.*	okset	-	noun-pl	39	-	-	-	-	10.000
.*	ukset	-	noun-pl	39	-	-	-	-	10.000
.*	äkset	-	noun-pl	39	-	-	-	-	10.000
.*	ökset	-	noun-pl	39	-	-	-	-	10.000
.*	ykset	-	noun-pl	39	-	-	-	-	10.000
.*	ekset	-	noun-pl	39	-	front|back	-	-	10.000
.*	ikset	-	noun-pl	39	-	front|back	-	-	10.000
.*	|kisat	-	noun-pl	10	-	-	-	-	5.000

# Adjectives
.*	aton	-	adjective	34	tt:t	-	-	-	10.000
.*	eton	-	adjective	34	tt:t	-	-	-	10.000
.*	iton	-	adjective	34	tt:t	-	-	-	10.000
.*	oton	-	adjective	34	tt:t	-	-	-	10.000
.*	uton	-	adjective	34	tt:t	-	-	-	10.000
.*	ätön	-	adjective	34	tt:t	-	-	-	10.000
.*	etön	-	adjective	34	tt:t	-	-	-	10.000
.*	itön	-	adjective	34	tt:t	-	-	-	10.000
.*	ötön	-	adjective	34	tt:t	-	-	-	10.000
.*	ytön	-	adjective	34	tt:t	-	-	-	10.000
.*	ahko	-	adjective	1	-	-	-	-	9.000
.*	ehko	-	adjective	1	-	-	-	-	9.000
.*	ihko	-	adjective	1	-	-	-	-	9.000
.*	ohko	-	adjective	1	-	-	-	-	9.000
.*	uhko	-	adjective	1	-	-	-	-	9.000
.*	ähkö	-	adjective	1	-	-	-	-	9.000
.*	ehkö	-	adjective	1	-	-	-	-	9.000
